business_name,category,city,contact_page_url,geography_tag,has_contact_page,has_email,has_phone,job_state,last_attempt_at,niche_tag,normalized_domain,notes,pipeline_stage,public_business_email,public_phone,retry_count,source_platform,source_url,state,website,record_status,failure_reasons,quality_score,has_valid_phone,has_valid_email,domain_status
Roofing and Roof Repairs,roofing contractor,Houston,https://www.infinityroofer.com/contact-us/,houston-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593773+00:00,roofing,infinityroofer.com,"Rebuilt from first successful public-web discovery pass for Houston, Texas; refreshed directly from official site where reachable.",enriched,,(281) 990-4997,0,public_business_site,https://infinityroofer.com/,TX,https://www.infinityroofer.com/,review,missing_email,80,true,false,valid_business_site
Roofer,roofing contractor,Houston,https://rooferhouston.net/contact,houston-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593774+00:00,roofing,rooferhouston.net,"Rebuilt from first successful public-web discovery pass for Houston, Texas; refreshed directly from official site where reachable.",enriched,,(713) 597-7117,0,public_business_site,https://rooferhouston.net/,TX,https://rooferhouston.net/,review,missing_email,80,true,false,valid_business_site
Residential Roofing,roofing contractor,Dallas,https://www.dobsoncontractors.com/contact-us,dallas-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593779+00:00,roofing,dobsoncontractors.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(972) 992-5019,0,public_business_site,https://dobsoncontractors.com/,TX,https://www.dobsoncontractors.com/,review,missing_email,80,true,false,valid_business_site
Roofer,roofing contractor,Dallas,https://thedallasroofers.com/contact,dallas-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593780+00:00,roofing,thedallasroofers.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(469) 812-8500,0,public_business_site,https://thedallasroofers.com/,TX,https://thedallasroofers.com/,review,missing_email,80,true,false,valid_business_site
IntegriBuilt Roofing,roofing contractor,Dallas,https://integribuiltroofing.com/contact-us,dallas-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593782+00:00,roofing,integribuiltroofing.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(972) 505-2800,0,public_business_site,https://integribuiltroofing.com/,TX,https://integribuiltroofing.com/,review,missing_email,80,true,false,valid_business_site
Dallas #1,roofing contractor,Dallas,https://www.m-troofing.com/contact-us/,dallas-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593783+00:00,roofing,m-troofing.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(214) 388-4871,0,public_business_site,https://m-troofing.com/,TX,https://www.m-troofing.com/,review,missing_email,80,true,false,valid_business_site
Trusted DFW & Rockwall,roofing contractor,Dallas,https://johnsroofingdfw.com/contact/,dallas-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593786+00:00,roofing,johnsroofingdfw.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(469) 394-4386,0,public_business_site,https://johnsroofingdfw.com/,TX,https://johnsroofingdfw.com/,review,missing_email,80,true,false,valid_business_site
ROOFING COMPANY,roofing contractor,Dallas,,dallas-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.593789+00:00,roofing,rubinskyroofing.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(833) 876-6346,0,public_business_site,https://rubinskyroofing.com/,TX,https://www.rubinskyroofing.com/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
Dallas,roofing contractor,Dallas,,dallas-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.593790+00:00,roofing,acornroof.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(214) 437-7353,0,public_business_site,https://acornroof.com/,TX,https://acornroof.com/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
Nations Roof:,roofing contractor,Dallas,https://nationsroof.com/commercial-roof-inspections-site-visits?hsLang=en,dallas-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593791+00:00,roofing,nationsroof.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(175) 603-9588,0,public_business_site,https://nationsroof.com/,TX,https://nationsroof.com/,review,missing_email,80,true,false,valid_business_site
Texas Vets Roofing,roofing contractor,Dallas,https://texasvetsroofing.com/contact-page/,dallas-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593793+00:00,roofing,texasvetsroofing.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(972) 288-7663,0,public_business_site,https://texasvetsroofing.com/,TX,https://texasvetsroofing.com/,review,missing_email,80,true,false,valid_business_site
Home,roofing contractor,Dallas,https://weroofdallas.com/contact/,dallas-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593795+00:00,roofing,weroofdallas.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(972) 600-8259,0,public_business_site,https://weroofdallas.com/,TX,https://weroofdallas.com/,review,missing_email,80,true,false,valid_business_site
Klaus Roofing Systems Provides Expert Roof Repairs & New Roof Installations,roofing contractor,Dallas,https://www.klausroofingsystems.com/free-estimate.html,dallas-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593796+00:00,roofing,klausroofingsystems.com,"Rebuilt from first successful public-web discovery pass for Dallas, Texas; refreshed directly from official site where reachable.",enriched,,(866) 365-2074,0,public_business_site,https://klausroofingsystems.com/,TX,https://www.klausroofingsystems.com/,review,missing_email,80,true,false,valid_business_site
Kidd Roofing,roofing contractor,Austin,https://www.kiddroof.com/contact-us/,austin-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593799+00:00,roofing,kiddroof.com,"Rebuilt from first successful public-web discovery pass for Austin, Texas; refreshed directly from official site where reachable.",enriched,,(866) 671-7791,0,public_business_site,https://kiddroof.com/,TX,https://www.kiddroof.com/,review,missing_email,80,true,false,valid_business_site
Comanche Roofing,roofing contractor,Austin,https://www.comancheroofing.com/contact/,austin-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593803+00:00,roofing,comancheroofing.com,"Rebuilt from first successful public-web discovery pass for Austin, Texas; refreshed directly from official site where reachable.",enriched,,(512) 796-9175,0,public_business_site,https://comancheroofing.com/,TX,https://www.comancheroofing.com/,review,missing_email,80,true,false,valid_business_site
Austin,roofing contractor,Austin,https://amproofing.com/contact/,austin-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593805+00:00,roofing,amproofing.com,"Rebuilt from first successful public-web discovery pass for Austin, Texas; refreshed directly from official site where reachable.",enriched,,(512) 675-3323,0,public_business_site,https://amproofing.com/,TX,https://amproofing.com/,review,missing_email,80,true,false,valid_business_site
Local & Affordable,roofing contractor,Austin,https://fultsroofing.com/contact-us/,austin-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593806+00:00,roofing,fultsroofing.com,"Rebuilt from first successful public-web discovery pass for Austin, Texas; refreshed directly from official site where reachable.",enriched,,(512) 383-5133,0,public_business_site,https://fultsroofing.com/,TX,https://fultsroofing.com/,review,missing_email,80,true,false,valid_business_site
Austin,roofing contractor,Austin,https://transcendentroofing.com/contact-us/,austin-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593812+00:00,roofing,transcendentroofing.com,"Rebuilt from first successful public-web discovery pass for Austin, Texas; refreshed directly from official site where reachable.",enriched,,(512) 387-8448,0,public_business_site,https://transcendentroofing.com/,TX,https://transcendentroofing.com/,review,missing_email,80,true,false,valid_business_site
Central Texas Roofing,roofing contractor,Austin,https://arkroofer.com/#contact-us,austin-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593813+00:00,roofing,arkroofer.com,"Rebuilt from first successful public-web discovery pass for Austin, Texas; refreshed directly from official site where reachable.",enriched,,(512) 948-1638,0,public_business_site,https://arkroofer.com/,TX,https://arkroofer.com/,review,missing_email,80,true,false,valid_business_site
Texas,roofing contractor,Austin,https://texasroofrepair.com/contact-us/,austin-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593814+00:00,roofing,texasroofrepair.com,"Rebuilt from first successful public-web discovery pass for Austin, Texas; refreshed directly from official site where reachable.",enriched,,(512) 994-4142,0,public_business_site,https://texasroofrepair.com/,TX,https://texasroofrepair.com/,review,missing_email,80,true,false,valid_business_site
Roofing Contractor,roofing contractor,Austin,https://texasroofers.com/contact/,austin-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593817+00:00,roofing,texasroofers.com,"Rebuilt from first successful public-web discovery pass for Austin, Texas; refreshed directly from official site where reachable.",enriched,,(877) 977-0277,0,public_business_site,https://texasroofers.com/,TX,https://texasroofers.com/,review,missing_email,80,true,false,valid_business_site
Austin,roofing contractor,Austin,https://acuraroofing.com/contact-us/,austin-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593818+00:00,roofing,acuraroofing.com,"Rebuilt from first successful public-web discovery pass for Austin, Texas; refreshed directly from official site where reachable.",enriched,,(512) 280-6875,0,public_business_site,https://acuraroofing.com/,TX,https://acuraroofing.com/,review,missing_email,80,true,false,valid_business_site
Presidio,roofing contractor,San Antonio,,san-antonio-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.593821+00:00,roofing,presidioroof.com,"Rebuilt from first successful public-web discovery pass for San Antonio, Texas; refreshed directly from official site where reachable.",enriched,,(210) 899-5600,0,public_business_site,https://presidioroof.com/,TX,https://presidioroof.com/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
#1 Trusted,roofing contractor,San Antonio,https://www.santexroofing.com/contact-san-antonio-roofers/,san-antonio-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593824+00:00,roofing,santexroofing.com,"Rebuilt from first successful public-web discovery pass for San Antonio, Texas; refreshed directly from official site where reachable.",enriched,,(210) 520-9487,0,public_business_site,https://santexroofing.com/,TX,https://www.santexroofing.com/,review,missing_email,80,true,false,valid_business_site
Home,roofing contractor,San Antonio,,san-antonio-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.593826+00:00,roofing,sanantoniotxroof.repair,"Rebuilt from first successful public-web discovery pass for San Antonio, Texas; refreshed directly from official site where reachable.",enriched,,(210) 505-0070,0,public_business_site,https://sanantoniotxroof.repair/,TX,https://sanantoniotxroof.repair/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
San Antonio,roofing contractor,San Antonio,https://www.yurasroofing.com/contact,san-antonio-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593828+00:00,roofing,yurasroofing.com,"Rebuilt from first successful public-web discovery pass for San Antonio, Texas; refreshed directly from official site where reachable.",enriched,,(210) 651-9249,0,public_business_site,https://yurasroofing.com/,TX,https://www.yurasroofing.com/,review,missing_email,80,true,false,valid_business_site
Residential Roofing Company,roofing contractor,San Antonio,https://www.twinhammersroofing.com/contact,san-antonio-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593830+00:00,roofing,twinhammersroofing.com,"Rebuilt from first successful public-web discovery pass for San Antonio, Texas; refreshed directly from official site where reachable.",enriched,,(210) 650-2090,0,public_business_site,https://twinhammersroofing.com/,TX,https://www.twinhammersroofing.com/,review,missing_email,80,true,false,valid_business_site
San Antonio,roofing contractor,San Antonio,https://bondocroofing.com/contact,san-antonio-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593834+00:00,roofing,bondocroofing.com,"Rebuilt from first successful public-web discovery pass for San Antonio, Texas; refreshed directly from official site where reachable.",enriched,,(210) 896-3209,0,public_business_site,https://bondocroofing.com/,TX,https://bondocroofing.com/,review,missing_email,80,true,false,valid_business_site
Home,roofing contractor,San Antonio,https://rooferchicks.com/contact-us/,san-antonio-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593837+00:00,roofing,rooferchicks.com,"Rebuilt from first successful public-web discovery pass for San Antonio, Texas; refreshed directly from official site where reachable.",enriched,,(830) 254-5155,0,public_business_site,https://rooferchicks.com/,TX,https://rooferchicks.com/,review,missing_email,80,true,false,valid_business_site
Premier,roofing contractor,Fort Worth,https://joehallroofing.com/contact-us/,fort-worth-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593841+00:00,roofing,joehallroofing.com,"Rebuilt from first successful public-web discovery pass for Fort Worth, Texas; refreshed directly from official site where reachable.",enriched,,(817) 274-6777,0,public_business_site,https://joehallroofing.com/,TX,https://joehallroofing.com/,review,missing_email,80,true,false,valid_business_site
Storm Damage,roofing contractor,Fort Worth,https://txdroofing.com/contact-us/,fort-worth-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593842+00:00,roofing,txdroofing.com,"Rebuilt from first successful public-web discovery pass for Fort Worth, Texas; refreshed directly from official site where reachable.",enriched,,(817) 775-3540,0,public_business_site,https://txdroofing.com/,TX,https://txdroofing.com/,review,missing_email,80,true,false,valid_business_site
Securedroofingftworth,roofing contractor,Fort Worth,https://securedroofingftworth.com/contact-us/,fort-worth-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593846+00:00,roofing,securedroofingftworth.com,"Rebuilt from first successful public-web discovery pass for Fort Worth, Texas; refreshed directly from official site where reachable.",enriched,,(817) 217-6059,0,public_business_site,https://securedroofingftworth.com/,TX,https://securedroofingftworth.com/,review,missing_email,80,true,false,valid_business_site
Roofing Company in Dallas TX,roofing contractor,Fort Worth,https://qualisgc.com/contact-us,fort-worth-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593850+00:00,roofing,qualisgc.com,"Rebuilt from first successful public-web discovery pass for Fort Worth, Texas; refreshed directly from official site where reachable.",enriched,,(972) 284-7827,0,public_business_site,https://qualisgc.com/,TX,https://qualisgc.com/,review,missing_email,80,true,false,valid_business_site
Roof Source,roofing contractor,Fort Worth,,fort-worth-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.593852+00:00,roofing,roofsourcedfw.com,"Rebuilt from first successful public-web discovery pass for Fort Worth, Texas; refreshed directly from official site where reachable.",enriched,,(817) 615-9971,0,public_business_site,https://roofsourcedfw.com/,TX,https://roofsourcedfw.com/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
Roofing,roofing contractor,Fort Worth,https://ferrisroofing.com/contact/,fort-worth-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593854+00:00,roofing,ferrisroofing.com,"Rebuilt from first successful public-web discovery pass for Fort Worth, Texas; refreshed directly from official site where reachable.",enriched,,(817) 595-0500,0,public_business_site,https://ferrisroofing.com/,TX,https://ferrisroofing.com/,review,missing_email,80,true,false,valid_business_site
Home,roofing contractor,El Paso,https://metalroofingelpasotx.net/contact-us/,el-paso-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593859+00:00,roofing,metalroofingelpasotx.net,"Rebuilt from first successful public-web discovery pass for El Paso, Texas; refreshed directly from official site where reachable.",enriched,,(915) 900-6976,0,public_business_site,https://metalroofingelpasotx.net/,TX,https://metalroofingelpasotx.net/,review,missing_email,80,true,false,valid_business_site
Townsquare Interactive,roofing contractor,El Paso,,el-paso-tx,false,true,false,ready_for_validation,2026-03-26T22:26:32.593860+00:00,roofing,apacheroofingcompany.com,"Rebuilt from first successful public-web discovery pass for El Paso, Texas; refreshed directly from official site where reachable.",enriched,clients@townsquareinteractive.com,,0,public_business_site,https://apacheroofingcompany.com/,TX,https://apacheroofingcompany.com/,review,missing_phone|missing_contact_page,65,false,true,valid_business_site
Roofing Company in,roofing contractor,El Paso,https://www.smithandramirezroofing.com/contact-us/,el-paso-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593861+00:00,roofing,smithandramirezroofing.com,"Rebuilt from first successful public-web discovery pass for El Paso, Texas; refreshed directly from official site where reachable.",enriched,,(915) 900-2988,0,public_business_site,https://smithandramirezroofing.com/,TX,https://www.smithandramirezroofing.com/,review,missing_email,80,true,false,valid_business_site
Escalante Roofing & Construction,roofing contractor,El Paso,https://escalanteroofing.com/contact,el-paso-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593866+00:00,roofing,escalanteroofing.com,"Rebuilt from first successful public-web discovery pass for El Paso, Texas; refreshed directly from official site where reachable.",enriched,,(915) 860-2672,0,public_business_site,https://escalanteroofing.com/,TX,https://escalanteroofing.com/,review,missing_email,80,true,false,valid_business_site
Weeks,roofing contractor,El Paso,,el-paso-tx,false,true,true,ready_for_validation,2026-03-26T22:26:32.593868+00:00,roofing,weeksroofing.com,"Rebuilt from first successful public-web discovery pass for El Paso, Texas; refreshed directly from official site where reachable.",enriched,info@weeksroofing.com,(915) 533-7004,0,public_business_site,https://weeksroofing.com/,TX,https://weeksroofing.com/,review,missing_contact_page,90,true,true,valid_business_site
Certified Commercial,roofing contractor,El Paso,https://rivasroofingep.com/contact-us,el-paso-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593874+00:00,roofing,rivasroofingep.com,"Rebuilt from first successful public-web discovery pass for El Paso, Texas; refreshed directly from official site where reachable.",enriched,,(915) 861-8354,0,public_business_site,https://rivasroofingep.com/,TX,https://rivasroofingep.com/,review,missing_email,80,true,false,valid_business_site
Roofers,roofing contractor,El Paso,https://rooferselpaso.com/contact-us/,el-paso-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593875+00:00,roofing,rooferselpaso.com,"Rebuilt from first successful public-web discovery pass for El Paso, Texas; refreshed directly from official site where reachable.",enriched,,(915) 820-5483,0,public_business_site,https://rooferselpaso.com/,TX,https://rooferselpaso.com/,review,missing_email,80,true,false,valid_business_site
El Paso,roofing contractor,El Paso,https://roofsolutionsandconstruction.com/contact/,el-paso-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593879+00:00,roofing,roofsolutionsandconstruction.com,"Rebuilt from first successful public-web discovery pass for El Paso, Texas; refreshed directly from official site where reachable.",enriched,,(915) 691-7800,0,public_business_site,https://roofsolutionsandconstruction.com/,TX,https://roofsolutionsandconstruction.com/,review,missing_email,80,true,false,valid_business_site
dmroofingep.com,roofing contractor,El Paso,,el-paso-tx,false,true,false,ready_for_validation,2026-03-26T22:26:32.593880+00:00,roofing,dmroofingep.com,"Rebuilt from first successful public-web discovery pass for El Paso, Texas; refreshed directly from official site where reachable.",enriched,kl@.a1.ly,,0,public_business_site,https://dmroofingep.com/,TX,https://dmroofingep.com/,review,missing_phone|missing_contact_page,65,false,true,valid_business_site
Rescue Roofing Texas ⋆ Rescue Roofing Texas,roofing contractor,Arlington,https://rescueroofingtexas.com/contact-us/,arlington-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593882+00:00,roofing,rescueroofingtexas.com,"Rebuilt from first successful public-web discovery pass for Arlington, Texas; refreshed directly from official site where reachable.",enriched,,(817) 550-7271,0,public_business_site,https://rescueroofingtexas.com/,TX,https://rescueroofingtexas.com/,review,missing_email,80,true,false,valid_business_site
Trusted,roofing contractor,Arlington,https://swatroofing.com/contact-swat-roofing-dallas-fort-worth/,arlington-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593883+00:00,roofing,swatroofing.com,"Rebuilt from first successful public-web discovery pass for Arlington, Texas; refreshed directly from official site where reachable.",enriched,,(817) 501-8660,0,public_business_site,https://swatroofing.com/,TX,https://swatroofing.com/,review,missing_email,80,true,false,valid_business_site
Arlington's #1 Residential & Commercial,roofing contractor,Arlington,https://arlingtontxroofers.com/contact,arlington-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593884+00:00,roofing,arlingtontxroofers.com,"Rebuilt from first successful public-web discovery pass for Arlington, Texas; refreshed directly from official site where reachable.",enriched,,(817) 631-6191,0,public_business_site,https://arlingtontxroofers.com/,TX,https://arlingtontxroofers.com/,review,missing_email,80,true,false,valid_business_site
Roofing Contractor North Texas,roofing contractor,Arlington,https://www.banner-roofing.com/contact-us/,arlington-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593887+00:00,roofing,banner-roofing.com,"Rebuilt from first successful public-web discovery pass for Arlington, Texas; refreshed directly from official site where reachable.",enriched,,(682) 207-1586,0,public_business_site,https://banner-roofing.com/,TX,https://www.banner-roofing.com/,review,missing_email,80,true,false,valid_business_site
Arlington,roofing contractor,Arlington,https://www.frazierservices.com/contact-us/,arlington-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593890+00:00,roofing,frazierservices.com,"Rebuilt from first successful public-web discovery pass for Arlington, Texas; refreshed directly from official site where reachable.",enriched,,(817) 677-6664,0,public_business_site,https://frazierservices.com/,TX,https://www.frazierservices.com/,review,missing_email,80,true,false,valid_business_site
Expert Roof Specialist for Your Roof,roofing contractor,Arlington,https://rhinoroofingco.com/contact-us,arlington-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593891+00:00,roofing,rhinoroofingco.com,"Rebuilt from first successful public-web discovery pass for Arlington, Texas; refreshed directly from official site where reachable.",enriched,,(469) 943-4995,0,public_business_site,https://rhinoroofingco.com/,TX,https://rhinoroofingco.com/,review,missing_email,80,true,false,valid_business_site
"Roofing Company in Lewisville, TX",roofing contractor,Arlington,https://www.pineapplecontractors.com/contact-us/,arlington-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593895+00:00,roofing,pineapplecontractors.com,"Rebuilt from first successful public-web discovery pass for Arlington, Texas; refreshed directly from official site where reachable.",enriched,,(972) 928-0788,0,public_business_site,https://pineapplecontractors.com/,TX,https://www.pineapplecontractors.com/,review,missing_email,80,true,false,valid_business_site
Roof,roofing contractor,Arlington,https://bestchoiceroofing.com/contact-us/,arlington-tx,true,true,false,ready_for_validation,2026-03-26T22:26:32.593897+00:00,roofing,bestchoiceroofing.com,"Rebuilt from first successful public-web discovery pass for Arlington, Texas; refreshed directly from official site where reachable.",enriched,yournewroof@bestchoiceroofing.com,,0,public_business_site,https://bestchoiceroofing.com/,TX,https://bestchoiceroofing.com/,review,missing_phone,75,false,true,valid_business_site
"Roofing Services Alvord, TX",roofing contractor,Arlington,https://www.matthewsroofingllc.com/contact/,arlington-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593900+00:00,roofing,matthewsroofingllc.com,"Rebuilt from first successful public-web discovery pass for Arlington, Texas; refreshed directly from official site where reachable.",enriched,,(940) 627-0107,0,public_business_site,https://matthewsroofingllc.com/,TX,https://www.matthewsroofingllc.com/,review,missing_email,80,true,false,valid_business_site
"Roofing Company, Roofing Contractor",roofing contractor,Corpus Christi,https://myrooftop101.com/#contact,corpus-christi-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593906+00:00,roofing,myrooftop101.com,"Rebuilt from first successful public-web discovery pass for Corpus Christi, Texas; refreshed directly from official site where reachable.",enriched,,(361) 400-5400,0,public_business_site,https://myrooftop101.com/,TX,https://myrooftop101.com/,review,missing_email,80,true,false,valid_business_site
Same-Day,roofing contractor,Corpus Christi,https://www.lighthouseroofingcompany.com/contact-us/,corpus-christi-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593908+00:00,roofing,lighthouseroofingcompany.com,"Rebuilt from first successful public-web discovery pass for Corpus Christi, Texas; refreshed directly from official site where reachable.",enriched,,(361) 214-7447,0,public_business_site,https://lighthouseroofingcompany.com/,TX,https://www.lighthouseroofingcompany.com/,review,missing_email,80,true,false,valid_business_site
Wolfe Roofing Inc,roofing contractor,Corpus Christi,https://www.wolferoofingcc.com/contact,corpus-christi-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593916+00:00,roofing,wolferoofingcc.com,"Rebuilt from first successful public-web discovery pass for Corpus Christi, Texas; refreshed directly from official site where reachable.",enriched,,(361) 949-1180,0,public_business_site,https://wolferoofingcc.com/,TX,https://www.wolferoofingcc.com/,review,missing_email,80,true,false,valid_business_site
Residential Roofing & Basement Waterproofing,roofing contractor,Corpus Christi,https://eriehome.com/contact-us/,corpus-christi-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593917+00:00,roofing,eriehome.com,"Rebuilt from first successful public-web discovery pass for Corpus Christi, Texas; refreshed directly from official site where reachable.",enriched,,(800) 998-8301,0,public_business_site,https://eriehome.com/,TX,https://eriehome.com/,review,missing_email,80,true,false,valid_business_site
Home,roofing contractor,Corpus Christi,,corpus-christi-tx,false,false,true,ready_for_validation,2026-03-26T22:26:32.593921+00:00,roofing,coastalroofingandconstruction.com,"Rebuilt from first successful public-web discovery pass for Corpus Christi, Texas; refreshed directly from official site where reachable.",enriched,,(361) 290-7879,0,public_business_site,https://coastalroofingandconstruction.com/,TX,https://coastalroofingandconstruction.com/,review,missing_email|missing_contact_page,70,true,false,valid_business_site
No. 1,roofing contractor,Plano,https://dynroofing.com/free-estimate/,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593923+00:00,roofing,dynroofing.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(972) 422-4500,0,public_business_site,https://dynroofing.com/,TX,https://dynroofing.com/,review,missing_email,80,true,false,valid_business_site
The Leading,roofing contractor,Plano,https://www.texasstarroofing.com/contact-us,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593924+00:00,roofing,texasstarroofing.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(972) 509-7570,0,public_business_site,https://texasstarroofing.com/,TX,https://www.texasstarroofing.com/,review,missing_email,80,true,false,valid_business_site
Local & Family Owned,roofing contractor,Plano,https://roofwhiterock.com/contact/,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593927+00:00,roofing,roofwhiterock.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(972) 362-9647,0,public_business_site,https://roofwhiterock.com/,TX,https://roofwhiterock.com/,review,missing_email,80,true,false,valid_business_site
"Plano, TX",roofing contractor,Plano,https://helsleyroofing.com/contact/,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593928+00:00,roofing,helsleyroofing.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(972) 578-8982,0,public_business_site,https://helsleyroofing.com/,TX,https://helsleyroofing.com/,review,missing_email,80,true,false,valid_business_site
Home,roofing contractor,Plano,https://blessedroof.com/contact-us/,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593932+00:00,roofing,blessedroof.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(214) 471-0756,0,public_business_site,https://blessedroof.com/,TX,https://blessedroof.com/,review,missing_email,80,true,false,valid_business_site
Pickle Roofing Solutions,roofing contractor,Plano,https://pickleroofing.com/contact/,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593935+00:00,roofing,pickleroofing.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(972) 954-7186,0,public_business_site,https://pickleroofing.com/,TX,https://pickleroofing.com/,review,missing_email,80,true,false,valid_business_site
Roofing Company,roofing contractor,Plano,https://dwellroofing.com/wp-content/cache/min/1/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=1773244259,plano-tx,true,false,true,ready_for_validation,2026-03-26T22:26:32.593936+00:00,roofing,dwellroofing.com,"Rebuilt from first successful public-web discovery pass for Plano, Texas; refreshed directly from official site where reachable.",enriched,,(972) 994-6386,0,public_business_site,https://dwellroofing.com/,TX,https://dwellroofing.com/,review,missing_email,80,true,false,valid_business_site
